venue_name,Loud music / events,Venue provides alcohol,Wi-Fi,supervenue,U-Shaped_max,max_standing,Theatre_max,Promoted / ticketed events,Wheelchair accessible
frequency bar,False,1,True,False,35.04545454545455,25,112.71586715867159,True,False
"tower hill, st. katherine docks",False,1,False,False,35.04545454545455,90,112.71586715867159,False,False
elgin,False,1,True,False,35.04545454545455,50,112.71586715867159,False,False
lumiere london shoreditch loft,False,1,True,False,20.0,60,50.0,False,False
dorsett city london,False,0,True,False,35.04545454545455,0,20.0,False,False
mr fogg's house of botanicals,False,1,True,False,35.04545454545455,200,112.71586715867159,False,False
hallam conference centre,False,0,True,False,25.0,50,50.0,False,False
85 gresham street,False,1,True,False,35.04545454545455,50,26.0,False,False
20 eastbourne terrace,False,0,True,False,35.04545454545455,0,15.0,False,False
simmons | liverpool street,True,1,False,False,35.04545454545455,130,112.71586715867159,False,False
bright airy victorian flat,False,0,True,False,35.04545454545455,18,112.71586715867159,False,False
the piano works farringdon,True,1,True,False,35.04545454545455,80,112.71586715867159,True,False
impact brixton,True,0,True,False,45.0,80,45.0,True,False
ideaspace london,False,0,True,False,35.04545454545455,0,112.71586715867159,True,False
lockhouse,False,1,True,False,35.04545454545455,70,112.71586715867159,False,False
cinnamon club,False,1,True,False,35.04545454545455,50,112.71586715867159,True,False
the roundhouse,True,1,True,False,35.04545454545455,40,112.71586715867159,True,False
casa do frango - shoreditch,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the carpenters arms,False,1,True,False,20.0,35,30.0,False,False
85 gresham street,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
fortnum & mason,True,1,True,False,35.04545454545455,16,112.71586715867159,True,False
the groucho club,True,1,True,False,35.04545454545455,100,112.71586715867159,False,False
chinawhite,True,1,True,False,35.04545454545455,75,112.71586715867159,True,False
the venue n10,True,1,True,False,35.04545454545455,130,112.71586715867159,False,False
wenlock and essex,True,1,False,False,35.04545454545455,150,112.71586715867159,True,False
century club,True,1,True,False,35.04545454545455,0,112.71586715867159,False,False
zinnia gardens,False,1,True,False,35.04545454545455,500,500.0,False,False
the seveney,True,1,False,False,35.04545454545455,100,112.71586715867159,True,False
the shard,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
bella italia wellington street,False,1,True,False,20.0,100,30.0,False,False
katherine low settlement,False,0,True,False,30.0,70,50.0,True,False
the bloomsbury building,False,0,True,False,35.04545454545455,0,15.0,False,False
50 liverpool st,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
alberts at beaufort house,True,1,True,False,35.04545454545455,120,112.71586715867159,True,False
freud museum london,False,0,True,False,35.04545454545455,0,80.0,True,False
west end on the thames,True,1,True,False,35.04545454545455,100,70.0,False,False
go ape chessington world of adventures,False,0,False,False,35.04545454545455,50,112.71586715867159,False,False
kirby street,False,0,True,False,35.04545454545455,0,20.0,False,False
city spice,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
gaucho city,False,1,True,False,25.0,50,112.71586715867159,False,False
the crosswall,True,1,True,False,35.04545454545455,50,112.71586715867159,False,False
dukes london,False,1,True,False,30.0,90,50.0,False,False
the dorchester,True,1,True,False,35.04545454545455,0,112.71586715867159,False,False
jamies tudor street,True,1,True,False,35.04545454545455,150,112.71586715867159,False,False
friendly place,False,0,True,False,35.04545454545455,250,200.0,False,False
the grazing goat marylebone,False,1,True,False,35.04545454545455,120,112.71586715867159,False,False
whirled cinema,True,1,True,True,35.04545454545455,75,60.0,False,False
aim escape rooms,False,0,True,False,35.04545454545455,5,112.71586715867159,False,False
hm photography and studio,False,0,True,False,35.04545454545455,10,112.71586715867159,False,False
borough high street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the bloomsbury building,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
chiswell street dining rooms,False,1,True,False,35.04545454545455,20,112.71586715867159,False,False
chiswell street dining rooms,False,1,True,False,35.04545454545455,100,112.71586715867159,False,False
cavendish conference centre,False,0,True,False,35.04545454545455,30,30.0,True,False
my studio hire,False,0,True,False,35.04545454545455,15,112.71586715867159,False,False
l'escargot,False,1,True,False,35.04545454545455,45,112.71586715867159,False,False
bgm studios,False,0,True,False,35.04545454545455,20,112.71586715867159,False,False
clerkenwell and social,False,1,True,False,35.04545454545455,250,112.71586715867159,False,False
bow street tavern,True,1,True,True,35.04545454545455,35,112.71586715867159,False,False
victoria station,False,0,False,False,35.04545454545455,0,112.71586715867159,False,False
patch st paul's,False,1,True,False,35.04545454545455,60,112.71586715867159,False,False
14 bedford square,True,1,True,False,35.04545454545455,15,112.71586715867159,True,False
1 king william street,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
henry wood house,False,0,True,False,35.04545454545455,6,112.71586715867159,False,False
the chapel bar,True,1,True,False,24.0,240,90.0,True,False
the travel cafe,False,1,True,True,6.0,0,112.71586715867159,True,False
cinnamon club,False,1,True,False,35.04545454545455,70,112.71586715867159,True,False
the candlemaker,True,0,True,False,35.04545454545455,100,112.71586715867159,True,False
39 fitzroy square,False,0,True,True,35.04545454545455,0,112.71586715867159,False,False
the camden eye,False,1,True,True,20.0,60,30.0,False,False
west end on the thames,True,1,True,False,35.04545454545455,120,112.71586715867159,False,False
2 stephen st,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
sway,True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
clapham common,False,0,True,False,4.0,4,112.71586715867159,False,False
dartmouth house,True,1,True,False,40.0,120,110.0,False,False
23-24 berkeley square,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
piccadilly chambers,False,0,True,True,8.0,0,112.71586715867159,False,False
tribe urban studios,False,0,True,False,35.04545454545455,10,112.71586715867159,False,False
91 wimpole street,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
bustronome,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
50 liverpool st,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
van gogh house,False,0,True,False,35.04545454545455,10,112.71586715867159,True,False
fwstudios,False,0,True,False,35.04545454545455,15,112.71586715867159,False,False
simmons putney,False,1,True,False,35.04545454545455,250,112.71586715867159,False,False
the watermen's hall,False,1,True,False,35.04545454545455,20,20.0,False,False
black swan studios,False,1,True,False,35.04545454545455,0,112.71586715867159,True,False
london dance academy,False,0,True,False,35.04545454545455,14,112.71586715867159,True,False
52 brook street,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
st james's hotel and club,False,1,True,False,35.04545454545455,50,112.71586715867159,True,False
bizspace waltham abbey,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
sheraton skyline hotel london heathrow,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the shoreditch,True,1,True,False,35.04545454545455,150,112.71586715867159,True,False
nhow london,False,1,True,False,35.04545454545455,0,112.71586715867159,True,False
bunga bunga battersea,False,1,True,False,35.04545454545455,50,112.71586715867159,False,False
"doubletree by hilton hotel, ealing",False,1,True,False,25.0,50,60.0,False,False
the harcourt,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
the hydrant,True,1,True,False,35.04545454545455,200,112.71586715867159,False,False
sky garden bars,False,1,True,False,35.04545454545455,60,112.71586715867159,False,False
stratford place,False,0,True,False,5.0,0,15.0,False,False
huckletree soho,False,0,True,False,35.04545454545455,0,112.71586715867159,True,False
sheraton skyline hotel london heathrow,False,1,True,False,17.0,30,32.0,False,False
the little blue door,True,1,True,False,35.04545454545455,60,112.71586715867159,True,False
ginza st. james's,False,1,True,False,35.04545454545455,15,112.71586715867159,False,False
the union club,True,1,True,False,4.0,0,112.71586715867159,False,False
roehampton club,True,1,False,False,35.04545454545455,300,250.0,False,False
us&co stratford,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
henry wood house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the white swan,False,1,True,False,35.04545454545455,25,112.71586715867159,False,False
wardour street,False,0,True,False,35.04545454545455,6,112.71586715867159,False,False
the hac,True,1,False,False,35.04545454545455,250,180.0,True,False
the yacht london,True,1,False,False,35.04545454545455,45,112.71586715867159,False,False
el pirata of mayfair,False,1,True,False,35.04545454545455,80,112.71586715867159,False,False
bunga bunga battersea,False,1,True,False,35.04545454545455,400,112.71586715867159,False,False
the ladybird bar,True,1,True,False,30.0,30,112.71586715867159,False,False
paddington,False,0,True,True,35.04545454545455,0,112.71586715867159,False,False
map maison,True,1,True,False,35.04545454545455,70,112.71586715867159,True,False
20 eastbourne terrace,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
revolution putney,False,1,True,False,35.04545454545455,620,112.71586715867159,False,False
owl & hitchhiker,False,1,True,False,35.04545454545455,100,45.0,False,False
meraki london,True,1,True,False,35.04545454545455,45,112.71586715867159,True,False
st michaels paternoster royal,False,0,True,False,22.0,70,50.0,True,False
kahani,False,1,True,False,35.04545454545455,10,112.71586715867159,False,False
meraki london,True,1,True,False,35.04545454545455,0,112.71586715867159,True,False
the oyster catcher,False,1,True,False,35.04545454545455,120,112.71586715867159,False,False
cocoon global,True,0,True,False,35.04545454545455,10,112.71586715867159,True,False
lost society (battersea sw11),False,1,True,False,35.04545454545455,50,112.71586715867159,True,False
stillpoint spaces london,True,0,True,False,35.04545454545455,0,112.71586715867159,True,False
inigo blackwell house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
the admiral's house,False,1,False,False,35.04545454545455,25,112.71586715867159,False,False
the prince albert,False,1,True,False,30.0,100,90.0,False,False
"st mary's university, twickenham",False,1,True,False,35.04545454545455,0,117.0,False,False
the groucho club,True,1,True,False,35.04545454545455,0,112.71586715867159,False,False
133 whitechapel high st.,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
el agency,False,0,True,True,35.04545454545455,10,112.71586715867159,False,False
electric space,False,1,True,False,35.04545454545455,50,30.0,True,False
conway hall,False,0,True,False,35.04545454545455,30,35.0,False,False
inigo blackwell house,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
ding studios,False,0,True,False,35.04545454545455,10,112.71586715867159,False,False
the bulls head,False,1,True,False,35.04545454545455,70,112.71586715867159,False,False
dirty martini st. paul's,True,1,True,False,35.04545454545455,50,112.71586715867159,False,False
harrow club w10,False,0,False,False,35.04545454545455,170,112.71586715867159,False,False
boisdale of mayfair,False,1,True,False,35.04545454545455,0,112.71586715867159,False,False
morso london,False,1,False,False,35.04545454545455,75,112.71586715867159,True,False
jct london,False,1,True,True,20.0,50,40.0,True,False
zentar uk,False,0,True,False,35.04545454545455,0,112.71586715867159,False,False
